module	package	prod_classname	prod_status	test_classname	test_status	test_java_path	prod_java_path
analysis/common	org.apache.lucene.analysis.morph	DictionaryEntryWriter	STUB				analysis/common/src/java/org/apache/lucene/analysis/morph/DictionaryEntryWriter.java
analysis/common	org.apache.lucene.analysis.morph	GraphvizFormatter	STUB				analysis/common/src/java/org/apache/lucene/analysis/morph/GraphvizFormatter.java
analysis/common	org.apache.lucene.analysis.morph	BinaryDictionaryWriter	STUB				analysis/common/src/java/org/apache/lucene/analysis/morph/BinaryDictionaryWriter.java
analysis/common	org.apache.lucene.analysis.morph	CharacterDefinition	STUB				analysis/common/src/java/org/apache/lucene/analysis/morph/CharacterDefinition.java
analysis/common	org.apache.lucene.analysis.morph	Token	IMPLEMENTED				analysis/common/src/java/org/apache/lucene/analysis/morph/Token.java
analysis/common	org.apache.lucene.analysis.morph	MorphData	STUB				analysis/common/src/java/org/apache/lucene/analysis/morph/MorphData.java
analysis/common	org.apache.lucene.analysis.morph	TokenType	STUB				analysis/common/src/java/org/apache/lucene/analysis/morph/TokenType.java
analysis/common	org.apache.lucene.analysis.morph	ConnectionCostsWriter	STUB				analysis/common/src/java/org/apache/lucene/analysis/morph/ConnectionCostsWriter.java
analysis/common	org.apache.lucene.analysis.ga	IrishLowerCaseFilter	IMPLEMENTED	TestIrishLowerCaseFilter	MISSING	analysis/common/src/test/org/apache/lucene/analysis/ga/TestIrishLowerCaseFilter.java	analysis/common/src/java/org/apache/lucene/analysis/ga/IrishLowerCaseFilter.java
analysis/common	org.apache.lucene.analysis.ga	IrishLowerCaseFilterFactory	IMPLEMENTED	TestIrishLowerCaseFilterFactory	MISSING	analysis/common/src/test/org/apache/lucene/analysis/ga/TestIrishLowerCaseFilterFactory.java	analysis/common/src/java/org/apache/lucene/analysis/ga/IrishLowerCaseFilterFactory.java
analysis/common	org.apache.lucene.analysis.ga	IrishAnalyzer	STUB	TestIrishAnalyzer	MISSING	analysis/common/src/test/org/apache/lucene/analysis/ga/TestIrishAnalyzer.java	analysis/common/src/java/org/apache/lucene/analysis/ga/IrishAnalyzer.java
analysis/common	org.apache.lucene.analysis.boost	DelimitedBoostTokenFilter	IMPLEMENTED	TestDelimitedBoostTokenFilter	MISSING	analysis/common/src/test/org/apache/lucene/analysis/boost/TestDelimitedBoostTokenFilter.java	analysis/common/src/java/org/apache/lucene/analysis/boost/DelimitedBoostTokenFilter.java
analysis/common	org.apache.lucene.analysis.boost	DelimitedBoostTokenFilterFactory	IMPLEMENTED				analysis/common/src/java/org/apache/lucene/analysis/boost/DelimitedBoostTokenFilterFactory.java
analysis/common	org.apache.lucene.analysis.nl	DutchAnalyzer	IMPLEMENTED	TestDutchAnalyzer	MISSING	analysis/common/src/test/org/apache/lucene/analysis/nl/TestDutchAnalyzer.java	analysis/common/src/java/org/apache/lucene/analysis/nl/DutchAnalyzer.java
analysis/common	org.apache.lucene.analysis.hu	HungarianLightStemmer	IMPLEMENTED				analysis/common/src/java/org/apache/lucene/analysis/hu/HungarianLightStemmer.java
analysis/common	org.apache.lucene.analysis.hu	HungarianLightStemFilter	IMPLEMENTED	TestHungarianLightStemFilter	MISSING	analysis/common/src/test/org/apache/lucene/analysis/hu/TestHungarianLightStemFilter.java	analysis/common/src/java/org/apache/lucene/analysis/hu/HungarianLightStemFilter.java
analysis/common	org.apache.lucene.analysis.hu	HungarianLightStemFilterFactory	IMPLEMENTED	TestHungarianLightStemFilterFactory	MISSING	analysis/common/src/test/org/apache/lucene/analysis/hu/TestHungarianLightStemFilterFactory.java	analysis/common/src/java/org/apache/lucene/analysis/hu/HungarianLightStemFilterFactory.java
analysis/common	org.apache.lucene.analysis.hu	HungarianAnalyzer	IMPLEMENTED	TestHungarianAnalyzer	MISSING	analysis/common/src/test/org/apache/lucene/analysis/hu/TestHungarianAnalyzer.java	analysis/common/src/java/org/apache/lucene/analysis/hu/HungarianAnalyzer.java
analysis/common	org.apache.lucene.analysis.compound	DictionaryCompoundWordTokenFilterFactory	STUB	TestDictionaryCompoundWordTokenFilterFactory	MISSING	analysis/common/src/test/org/apache/lucene/analysis/compound/TestDictionaryCompoundWordTokenFilterFactory.java	analysis/common/src/java/org/apache/lucene/analysis/compound/DictionaryCompoundWordTokenFilterFactory.java
analysis/common	org.apache.lucene.analysis.compound	CompoundWordTokenFilterBase	STUB				analysis/common/src/java/org/apache/lucene/analysis/compound/CompoundWordTokenFilterBase.java
analysis/common	org.apache.lucene.analysis.compound	DictionaryCompoundWordTokenFilter	STUB				analysis/common/src/java/org/apache/lucene/analysis/compound/DictionaryCompoundWordTokenFilter.java
analysis/common	org.apache.lucene.analysis.compound	HyphenationCompoundWordTokenFilterFactory	STUB	TestHyphenationCompoundWordTokenFilterFactory	MISSING	analysis/common/src/test/org/apache/lucene/analysis/compound/TestHyphenationCompoundWordTokenFilterFactory.java	analysis/common/src/java/org/apache/lucene/analysis/compound/HyphenationCompoundWordTokenFilterFactory.java
analysis/common	org.apache.lucene.analysis.compound.hyphenation	PatternParser	STUB				analysis/common/src/java/org/apache/lucene/analysis/compound/hyphenation/PatternParser.java
analysis/common	org.apache.lucene.analysis.compound.hyphenation	HyphenationTree	STUB				analysis/common/src/java/org/apache/lucene/analysis/compound/hyphenation/HyphenationTree.java
analysis/common	org.apache.lucene.analysis.compound.hyphenation	ByteVector	STUB				analysis/common/src/java/org/apache/lucene/analysis/compound/hyphenation/ByteVector.java
analysis/common	org.apache.lucene.analysis.compound.hyphenation	Hyphenation	STUB				analysis/common/src/java/org/apache/lucene/analysis/compound/hyphenation/Hyphenation.java
analysis/common	org.apache.lucene.analysis.compound.hyphenation	Hyphen	STUB				analysis/common/src/java/org/apache/lucene/analysis/compound/hyphenation/Hyphen.java
analysis/common	org.apache.lucene.analysis.compound.hyphenation	TernaryTree	STUB				analysis/common/src/java/org/apache/lucene/analysis/compound/hyphenation/TernaryTree.java
analysis/common	org.apache.lucene.analysis.compound.hyphenation	CharVector	STUB				analysis/common/src/java/org/apache/lucene/analysis/compound/hyphenation/CharVector.java
analysis/common	org.apache.lucene.analysis.compound.hyphenation	PatternConsumer	STUB				analysis/common/src/java/org/apache/lucene/analysis/compound/hyphenation/PatternConsumer.java
analysis/common	org.apache.lucene.analysis.compound	HyphenationCompoundWordTokenFilter	STUB				analysis/common/src/java/org/apache/lucene/analysis/compound/HyphenationCompoundWordTokenFilter.java
analysis/common	org.apache.lucene.analysis.id	IndonesianStemFilter	IMPLEMENTED				analysis/common/src/java/org/apache/lucene/analysis/id/IndonesianStemFilter.java
analysis/common	org.apache.lucene.analysis.id	IndonesianStemFilterFactory	IMPLEMENTED	TestIndonesianStemFilterFactory	MISSING	analysis/common/src/test/org/apache/lucene/analysis/id/TestIndonesianStemFilterFactory.java	analysis/common/src/java/org/apache/lucene/analysis/id/IndonesianStemFilterFactory.java
analysis/common	org.apache.lucene.analysis.id	IndonesianStemmer	IMPLEMENTED	TestIndonesianStemmer	MISSING	analysis/common/src/test/org/apache/lucene/analysis/id/TestIndonesianStemmer.java	analysis/common/src/java/org/apache/lucene/analysis/id/IndonesianStemmer.java
analysis/common	org.apache.lucene.analysis.id	IndonesianAnalyzer	IMPLEMENTED	TestIndonesianAnalyzer	MISSING	analysis/common/src/test/org/apache/lucene/analysis/id/TestIndonesianAnalyzer.java	analysis/common/src/java/org/apache/lucene/analysis/id/IndonesianAnalyzer.java
analysis/common	org.apache.lucene.analysis.ar	ArabicNormalizationFilter	IMPLEMENTED	TestArabicNormalizationFilter	MISSING	analysis/common/src/test/org/apache/lucene/analysis/ar/TestArabicNormalizationFilter.java	analysis/common/src/java/org/apache/lucene/analysis/ar/ArabicNormalizationFilter.java
analysis/common	org.apache.lucene.analysis.ar	ArabicNormalizer	IMPLEMENTED				analysis/common/src/java/org/apache/lucene/analysis/ar/ArabicNormalizer.java
analysis/common	org.apache.lucene.analysis.ar	ArabicNormalizationFilterFactory	IMPLEMENTED				analysis/common/src/java/org/apache/lucene/analysis/ar/ArabicNormalizationFilterFactory.java
analysis/common	org.apache.lucene.analysis.ar	ArabicAnalyzer	IMPLEMENTED	TestArabicAnalyzer	MISSING	analysis/common/src/test/org/apache/lucene/analysis/ar/TestArabicAnalyzer.java	analysis/common/src/java/org/apache/lucene/analysis/ar/ArabicAnalyzer.java
analysis/common	org.apache.lucene.analysis.ar	ArabicStemFilter	IMPLEMENTED	TestArabicStemFilter	MISSING	analysis/common/src/test/org/apache/lucene/analysis/ar/TestArabicStemFilter.java	analysis/common/src/java/org/apache/lucene/analysis/ar/ArabicStemFilter.java
analysis/common	org.apache.lucene.analysis.ar	ArabicStemFilterFactory	IMPLEMENTED				analysis/common/src/java/org/apache/lucene/analysis/ar/ArabicStemFilterFactory.java
analysis/common	org.apache.lucene.analysis.ar	ArabicStemmer	IMPLEMENTED				analysis/common/src/java/org/apache/lucene/analysis/ar/ArabicStemmer.java
analysis/common	org.apache.lucene.analysis.el	GreekAnalyzer	IMPLEMENTED	TestGreekAnalyzer	MISSING	analysis/common/src/test/org/apache/lucene/analysis/el/TestGreekAnalyzer.java	analysis/common/src/java/org/apache/lucene/analysis/el/GreekAnalyzer.java
analysis/common	org.apache.lucene.analysis.el	GreekLowerCaseFilter	IMPLEMENTED				analysis/common/src/java/org/apache/lucene/analysis/el/GreekLowerCaseFilter.java
analysis/common	org.apache.lucene.analysis.el	GreekStemFilterFactory	IMPLEMENTED	TestGreekStemFilterFactory	MISSING	analysis/common/src/test/org/apache/lucene/analysis/el/TestGreekStemFilterFactory.java	analysis/common/src/java/org/apache/lucene/analysis/el/GreekStemFilterFactory.java
analysis/common	org.apache.lucene.analysis.el	GreekStemFilter	IMPLEMENTED				analysis/common/src/java/org/apache/lucene/analysis/el/GreekStemFilter.java
analysis/common	org.apache.lucene.analysis.el	GreekStemmer	IMPLEMENTED	TestGreekStemmer	MISSING	analysis/common/src/test/org/apache/lucene/analysis/el/TestGreekStemmer.java	analysis/common/src/java/org/apache/lucene/analysis/el/GreekStemmer.java
analysis/common	org.apache.lucene.analysis.el	GreekLowerCaseFilterFactory	IMPLEMENTED	TestGreekLowerCaseFilterFactory	MISSING	analysis/common/src/test/org/apache/lucene/analysis/el/TestGreekLowerCaseFilterFactory.java	analysis/common/src/java/org/apache/lucene/analysis/el/GreekLowerCaseFilterFactory.java
analysis/common	org.apache.lucene.analysis.lt	LithuanianAnalyzer	IMPLEMENTED	TestLithuanianAnalyzer	MISSING	analysis/common/src/test/org/apache/lucene/analysis/lt/TestLithuanianAnalyzer.java	analysis/common/src/java/org/apache/lucene/analysis/lt/LithuanianAnalyzer.java
analysis/common	org.apache.lucene.analysis.snowball	SnowballPorterFilterFactory	STUB	TestSnowballPorterFilterFactory	MISSING	analysis/common/src/test/org/apache/lucene/analysis/snowball/TestSnowballPorterFilterFactory.java	analysis/common/src/java/org/apache/lucene/analysis/snowball/SnowballPorterFilterFactory.java
analysis/common	org.apache.lucene.analysis.snowball	SnowballFilter	STUB				analysis/common/src/java/org/apache/lucene/analysis/snowball/SnowballFilter.java
analysis/common	org.apache.lucene.analysis.it	ItalianLightStemmer	MISSING				analysis/common/src/java/org/apache/lucene/analysis/it/ItalianLightStemmer.java
analysis/common	org.apache.lucene.analysis.it	ItalianLightStemFilter	IMPLEMENTED	TestItalianLightStemFilter	MISSING	analysis/common/src/test/org/apache/lucene/analysis/it/TestItalianLightStemFilter.java	analysis/common/src/java/org/apache/lucene/analysis/it/ItalianLightStemFilter.java
analysis/common	org.apache.lucene.analysis.it	ItalianLightStemFilterFactory	IMPLEMENTED	TestItalianLightStemFilterFactory	MISSING	analysis/common/src/test/org/apache/lucene/analysis/it/TestItalianLightStemFilterFactory.java	analysis/common/src/java/org/apache/lucene/analysis/it/ItalianLightStemFilterFactory.java
analysis/common	org.apache.lucene.analysis.it	ItalianAnalyzer	IMPLEMENTED	TestItalianAnalyzer	MISSING	analysis/common/src/test/org/apache/lucene/analysis/it/TestItalianAnalyzer.java	analysis/common/src/java/org/apache/lucene/analysis/it/ItalianAnalyzer.java
analysis/common	org.apache.lucene.analysis.minhash	MinHashFilter	IMPLEMENTED	TestMinHashFilter	MISSING	analysis/common/src/test/org/apache/lucene/analysis/minhash/TestMinHashFilter.java	analysis/common/src/java/org/apache/lucene/analysis/minhash/MinHashFilter.java
analysis/common	org.apache.lucene.analysis.minhash	MinHashFilterFactory	IMPLEMENTED				analysis/common/src/java/org/apache/lucene/analysis/minhash/MinHashFilterFactory.java
analysis/common	org.apache.lucene.analysis.da	DanishAnalyzer	IMPLEMENTED	TestDanishAnalyzer	MISSING	analysis/common/src/test/org/apache/lucene/analysis/da/TestDanishAnalyzer.java	analysis/common/src/java/org/apache/lucene/analysis/da/DanishAnalyzer.java
analysis/common	org.apache.lucene.analysis.shingle	FixedShingleFilter	STUB	TestFixedShingleFilter	MISSING	analysis/common/src/test/org/apache/lucene/analysis/shingle/TestFixedShingleFilter.java	analysis/common/src/java/org/apache/lucene/analysis/shingle/FixedShingleFilter.java
analysis/common	org.apache.lucene.analysis.shingle	ShingleFilterFactory	IMPLEMENTED	TestShingleFilterFactory	MISSING	analysis/common/src/test/org/apache/lucene/analysis/shingle/TestShingleFilterFactory.java	analysis/common/src/java/org/apache/lucene/analysis/shingle/ShingleFilterFactory.java
analysis/common	org.apache.lucene.analysis.shingle	ShingleFilter	IMPLEMENTED	TestShingleFilter	MISSING	analysis/common/src/test/org/apache/lucene/analysis/shingle/TestShingleFilter.java	analysis/common/src/java/org/apache/lucene/analysis/shingle/ShingleFilter.java
analysis/common	org.apache.lucene.analysis.shingle	FixedShingleFilterFactory	STUB				analysis/common/src/java/org/apache/lucene/analysis/shingle/FixedShingleFilterFactory.java
analysis/common	org.apache.lucene.analysis.shingle	ShingleAnalyzerWrapper	STUB	TestShingleAnalyzerWrapper	MISSING	analysis/common/src/test/org/apache/lucene/analysis/shingle/TestShingleAnalyzerWrapper.java	analysis/common/src/java/org/apache/lucene/analysis/shingle/ShingleAnalyzerWrapper.java
analysis/common	org.apache.lucene.analysis.classic	ClassicFilter	STUB				analysis/common/src/java/org/apache/lucene/analysis/classic/ClassicFilter.java
analysis/common	org.apache.lucene.analysis.classic	ClassicTokenizerImpl	MISSING				analysis/common/src/java/org/apache/lucene/analysis/classic/ClassicTokenizerImpl.java
analysis/common	org.apache.lucene.analysis.classic	ClassicAnalyzer	STUB	TestClassicAnalyzer	MISSING	analysis/common/src/test/org/apache/lucene/analysis/classic/TestClassicAnalyzer.java	analysis/common/src/java/org/apache/lucene/analysis/classic/ClassicAnalyzer.java
analysis/common	org.apache.lucene.analysis.classic	ClassicTokenizer	STUB				analysis/common/src/java/org/apache/lucene/analysis/classic/ClassicTokenizer.java
analysis/common	org.apache.lucene.analysis.classic	ClassicFilterFactory	STUB				analysis/common/src/java/org/apache/lucene/analysis/classic/ClassicFilterFactory.java
analysis/common	org.apache.lucene.analysis.classic	ClassicTokenizerFactory	STUB				analysis/common/src/java/org/apache/lucene/analysis/classic/ClassicTokenizerFactory.java
analysis/common	org.apache.lucene.analysis.cjk	CJKAnalyzer	IMPLEMENTED	TestCJKAnalyzer	MISSING	analysis/common/src/test/org/apache/lucene/analysis/cjk/TestCJKAnalyzer.java	analysis/common/src/java/org/apache/lucene/analysis/cjk/CJKAnalyzer.java
analysis/common	org.apache.lucene.analysis.cjk	CJKBigramFilterFactory	STUB	TestCJKBigramFilterFactory	MISSING	analysis/common/src/test/org/apache/lucene/analysis/cjk/TestCJKBigramFilterFactory.java	analysis/common/src/java/org/apache/lucene/analysis/cjk/CJKBigramFilterFactory.java
analysis/common	org.apache.lucene.analysis.cjk	CJKWidthCharFilter	STUB	TestCJKWidthCharFilter	MISSING	analysis/common/src/test/org/apache/lucene/analysis/cjk/TestCJKWidthCharFilter.java	analysis/common/src/java/org/apache/lucene/analysis/cjk/CJKWidthCharFilter.java
analysis/common	org.apache.lucene.analysis.cjk	CJKWidthCharFilterFactory	STUB	TestCJKWidthCharFilterFactory	MISSING	analysis/common/src/test/org/apache/lucene/analysis/cjk/TestCJKWidthCharFilterFactory.java	analysis/common/src/java/org/apache/lucene/analysis/cjk/CJKWidthCharFilterFactory.java
analysis/common	org.apache.lucene.analysis.cjk	CJKBigramFilter	STUB	TestCJKBigramFilter	MISSING	analysis/common/src/test/org/apache/lucene/analysis/cjk/TestCJKBigramFilter.java	analysis/common/src/java/org/apache/lucene/analysis/cjk/CJKBigramFilter.java
analysis/common	org.apache.lucene.analysis.cjk	CJKWidthFilterFactory	STUB	TestCJKWidthFilterFactory	MISSING	analysis/common/src/test/org/apache/lucene/analysis/cjk/TestCJKWidthFilterFactory.java	analysis/common/src/java/org/apache/lucene/analysis/cjk/CJKWidthFilterFactory.java
